datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-13 08:00:00;27.720296374999975;0.0;1.0;1.0;0.0;27.720296374999975;21.510917342978807;0.0;0.0;1.0;0.0;1147.4205436602451;0.0;0.7759988223783494;
2021-12-13 09:00:00;108.61666587499994;0.0;1.0;1.0;0.0;108.61666587499994;87.87724627518573;0.0;0.0;1.0;0.0;1235.297789935431;0.0;0.8090585875312919;
2021-12-13 10:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;1340.142389935431;0.0;0.810870634530251;
2021-12-13 11:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;1444.9869899354312;0.0;0.8108706345302511;
2021-12-13 12:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;1549.8315899354313;0.0;0.8108706345302511;
2021-12-13 13:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;1654.6761899354315;0.0;0.810870634530251;
2021-12-13 14:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000006;0.0;0.0;1.0;0.0;1759.5207899354316;0.0;0.8108706345302511;
2021-12-13 15:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;1864.3653899354317;0.0;0.810870634530251;
2021-12-13 16:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;1969.2099899354318;0.0;0.810870634530251;
2021-12-13 17:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;2074.054589935432;0.0;0.810870634530251;
2021-12-13 18:00:00;129.29880000000003;0.0;1.0;1.0;0.0;129.29880000000003;104.84460000000004;0.0;0.0;1.0;0.0;2178.899189935432;0.0;0.810870634530251;
