datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');(('storage', '4'), 'delta');(('storage', '4'), 'delta_out');(('storage', '5'), 'delta');(('storage', '5'), 'delta_out');(('storage', '6'), 'delta');(('storage', '6'), 'delta_out');(('storage', '7'), 'delta');(('storage', '7'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-12-11 02:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000013;105.44800000000012;0.0;1.0;517.8256518220701;93.60400000000013;;0.8876792352628786
2021-12-11 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60399999999998;105.44799999999998;0.0;1.0;412.3776518220701;93.60399999999998;;0.8876792352628784
2021-12-11 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.28116915431491;96.0336518220696;0.0;1.0;316.3440000000005;84.28116915431491;;0.8776212041844499
2021-12-11 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000054;105.44800000000053;0.0;1.0;210.896;93.60400000000055;;0.8876792352628791
2021-12-11 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.896;0.0;;
2021-12-11 07:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;105.448;93.60400000000001;;0.8876792352628786
2021-12-11 08:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;0.0;93.60400000000001;;0.8876792352628786
2021-12-11 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-11 10:00:00;20.245659124999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.245659124999975;14.405942087266876;0.0;0.0;1.0;0.0;14.405942087266876;0.0;0.7115570798817791;
2021-12-11 11:00:00;75.70848725000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;75.70848725000002;60.52581258173632;0.0;0.0;1.0;0.0;74.9317546690032;0.0;0.7994587500060808;
2021-12-11 12:00:00;120.12357924999996;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;120.12357924999996;95.94992843515354;0.0;0.0;1.0;0.0;170.88168310415674;0.0;0.7987601521218705;
2021-12-11 13:00:00;147.96540000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000002;122.36640000000004;0.0;0.0;1.0;0.0;293.24808310415676;0.0;0.8269933376316357;
2021-12-11 14:00:00;147.96540000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000002;122.36640000000004;0.0;0.0;1.0;0.0;415.6144831041568;0.0;0.8269933376316357;
2021-12-11 15:00:00;136.58897437499996;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;136.58897437499996;111.57238524317403;0.0;0.0;1.0;0.0;527.1868683473308;0.0;0.8168476683693091;
2021-12-11 16:00:00;105.89400000000008;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;105.89400000000008;89.99400000000003;0.0;0.0;1.0;0.0;617.1808683473308;0.0;0.8498498498498495;
2021-12-11 17:00:00;68.86724237499988;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;68.86724237499988;53.84714232622642;0.0;0.0;1.0;0.0;671.0280106735572;0.0;0.7818977567449973;
2021-12-11 18:00:00;15.900000000000006;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000006;10.764300000000004;0.0;0.0;1.0;0.0;681.7923106735573;0.0;0.677;
2021-12-11 19:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.794440125000015;54.139669370785334;0.0;1.0;627.6526413027719;42.79444012500002;;0.7904451693621278
2021-12-11 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.94634987500001;87.61701400096032;0.0;1.0;540.0356273018116;75.94634987500001;;0.8667991113480266
2021-12-11 21:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.43400962500002;83.06037847748614;0.0;1.0;456.97524882432543;71.43400962500002;;0.8600250917994854
2021-12-11 22:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.20094537500003;60.609063916880096;0.0;1.0;396.36618490744536;49.20094537500003;;0.8117753714605248
2021-12-11 23:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.727203125000017;42.96379111982503;0.0;1.0;353.4023937876203;31.727203125000017;;0.7384637690960179
2021-12-12 00:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.2;0.0;1.0;314.20239378762034;28.0;;0.7142857142857142
2021-12-12 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;314.20239378762034;0.0;;
2021-12-12 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.2;0.0;1.0;275.00239378762035;28.0;;0.7142857142857142
2021-12-12 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;275.00239378762035;0.0;;
2021-12-12 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.2;0.0;1.0;235.80239378762036;28.0;;0.7142857142857142
2021-12-12 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.325778875000026;54.67622399413148;0.0;1.0;181.12616979348888;43.325778875000026;;0.7924061998072558
2021-12-12 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.21853121107122;60.62682238386449;0.0;1.0;120.49934740962439;49.21853121107122;;0.8118276577228378
2021-12-12 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.76917950000001;73.30067379300043;0.0;1.0;47.19867361662397;61.76917950000001;;0.8426822879477872
2021-12-12 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.92091812499998;47.19867361662397;0.0;1.0;0.0;35.920918124999986;;0.7610577876991055
2021-12-12 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-12-12 10:00:00;62.74049849999992;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.74049849999992;47.979845155988805;0.0;0.0;1.0;0.0;47.979845155988805;0.0;0.7647348411805951;
2021-12-12 11:00:00;132.28504450000003;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;132.28504450000003;107.48879307508535;0.0;0.0;1.0;0.0;155.46863823107415;0.0;0.8125543857309231;
2021-12-12 12:00:00;147.96540000000005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000005;122.36640000000004;0.0;0.0;1.0;0.0;277.8350382310742;0.0;0.8269933376316355;
2021-12-12 13:00:00;147.96540000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000002;122.3664;0.0;0.0;1.0;0.0;400.2014382310742;0.0;0.8269933376316354;
2021-12-12 14:00:00;147.9654;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.9654;122.36640000000004;0.0;0.0;1.0;0.0;522.5678382310742;0.0;0.8269933376316358;
2021-12-12 15:00:00;147.9654;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.9654;122.36640000000004;0.0;0.0;1.0;0.0;644.9342382310742;0.0;0.8269933376316358;
2021-12-12 16:00:00;147.96540000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000002;122.36640000000004;0.0;0.0;1.0;0.0;767.3006382310742;0.0;0.8269933376316357;
2021-12-12 17:00:00;147.96540000000005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000005;122.36640000000004;0.0;0.0;1.0;0.0;889.6670382310742;0.0;0.8269933376316355;
2021-12-12 18:00:00;147.96540000000007;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000007;122.36640000000004;0.0;0.0;1.0;0.0;1012.0334382310742;0.0;0.8269933376316354;
2021-12-12 19:00:00;65.49016174999997;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;65.49016174999997;50.55031428794555;0.0;0.0;1.0;0.0;1062.5837525190198;0.0;0.7718764610921971;
2021-12-12 20:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;39.2;0.0;1.0;1023.3837525190197;28.0;;0.7142857142857142
2021-12-12 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1023.3837525190197;0.0;;
2021-12-12 22:00:00;24.57035287499997;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.57035287499997;18.030015288024448;0.0;0.0;1.0;0.0;1041.4137678070442;0.0;0.7338118170199243;
2021-12-12 23:00:00;51.783564499999954;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.783564499999954;44.37740801560376;0.0;0.0;1.0;0.0;1085.791175822648;0.0;0.8569786271782006;
2021-12-13 00:00:00;51.95711549999999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.95711549999999;44.55048804952511;0.0;0.0;1.0;0.0;1130.341663872173;0.0;0.857447293230224;
2021-12-13 01:00:00;38.34853262499999;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.34853262499999;30.97883484311398;0.0;0.0;1.0;0.0;1161.320498715287;0.0;0.8078232131082483;
2021-12-13 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1161.320498715287;0.0;;
2021-12-13 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1161.320498715287;0.0;;
2021-12-13 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.83920656167204;50.14560935762529;0.0;1.0;1111.1748893576616;38.83920656167206;;0.7745285591143393
2021-12-13 05:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.000000000000004;39.20000000000002;0.0;1.0;1071.9748893576616;28.0;;0.7142857142857141
2021-12-13 06:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.19812250000004;58.58658038198894;0.0;1.0;1013.3883089756728;47.19812250000004;;0.8056132000240449
2021-12-13 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.10525362500002;45.36518569216818;0.0;1.0;968.0231232835046;34.10525362500002;;0.7517935417795044
2021-12-13 08:00:00;27.720296374999975;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.720296374999975;20.66965325597317;0.0;0.0;1.0;0.0;988.6927765394777;0.0;0.7456505145671694;
2021-12-13 09:00:00;105.89400000000005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;105.89400000000005;89.994;0.0;0.0;1.0;0.0;1078.6867765394777;0.0;0.8498498498498495;
2021-12-13 10:00:00;147.96540000000005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000005;122.36640000000004;0.0;0.0;1.0;0.0;1201.0531765394778;0.0;0.8269933376316355;
2021-12-13 11:00:00;147.96540000000005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000005;122.36640000000004;0.0;0.0;1.0;0.0;1323.419576539478;0.0;0.8269933376316355;
2021-12-13 12:00:00;147.96540000000007;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000007;122.36640000000004;0.0;0.0;1.0;0.0;1445.785976539478;0.0;0.8269933376316354;
2021-12-13 13:00:00;147.96540000000007;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000007;122.36640000000004;0.0;0.0;1.0;0.0;1568.1523765394782;0.0;0.8269933376316354;
2021-12-13 14:00:00;147.96540000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000002;122.36640000000004;0.0;0.0;1.0;0.0;1690.5187765394783;0.0;0.8269933376316357;
2021-12-13 15:00:00;147.9654;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.9654;122.36640000000004;0.0;0.0;1.0;0.0;1812.8851765394784;0.0;0.8269933376316358;
2021-12-13 16:00:00;147.96540000000007;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000007;122.36640000000004;0.0;0.0;1.0;0.0;1935.2515765394785;0.0;0.8269933376316354;
2021-12-13 17:00:00;147.9654;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.9654;122.36640000000004;0.0;0.0;1.0;0.0;2057.6179765394786;0.0;0.8269933376316358;
2021-12-13 18:00:00;147.96540000000007;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000007;122.36640000000004;0.0;0.0;1.0;0.0;2179.9843765394785;0.0;0.8269933376316354;
2021-12-13 19:00:00;71.01680549999998;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;71.01680549999998;55.94562346052125;0.0;0.0;1.0;0.0;2235.93;0.0;0.78778006229133;
2021-12-13 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-13 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-13 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-13 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.9062595;91.61579597823302;0.0;1.0;2144.3142040217667;79.9062595;;0.8721886727806732
2021-12-14 04:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.44799999999996;0.0;1.0;2038.8662040217669;93.60400000000001;;0.8876792352628788
2021-12-14 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152.1800000000001;175.1680000000001;0.0;1.0;1863.6982040217667;152.1800000000001;;0.8687659846547315
2021-12-14 06:00:00;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;157.30024814906983;180.51086763381204;0.0;1.0;1683.1873363879547;157.30024814906983;;0.8714170521199436
2021-12-14 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000038;105.44800000000038;0.0;1.0;1577.7393363879544;93.60400000000038;;0.8876792352628788
2021-12-14 08:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.32621825000004;85.98097839500643;0.0;1.0;1491.758357992948;74.32621825000004;;0.8644495519524901
2021-12-14 09:00:00;15.900000000000057;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000057;10.764300000000045;0.0;0.0;1.0;0.0;1502.522657992948;0.0;0.6770000000000004;
2021-12-14 10:00:00;82.06956199999975;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;82.06956199999975;66.73572342430032;0.0;0.0;1.0;0.0;1569.2583814172485;0.0;0.8131604677541782;
2021-12-14 11:00:00;119.54680799999994;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;119.54680799999994;95.40268472354943;0.0;0.0;1.0;0.0;1664.6610661407979;0.0;0.7980362363464315;
2021-12-14 12:00:00;147.96540000000005;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000005;122.36640000000004;0.0;0.0;1.0;0.0;1787.027466140798;0.0;0.8269933376316355;
2021-12-14 13:00:00;147.9654;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.9654;122.36640000000004;0.0;0.0;1.0;0.0;1909.393866140798;0.0;0.8269933376316358;
2021-12-14 14:00:00;147.96540000000002;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147.96540000000002;122.36640000000004;0.0;0.0;1.0;0.0;2031.7602661407982;0.0;0.8269933376316357;
2021-12-14 15:00:00;139.94458249999994;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;139.94458249999994;114.75620455631395;0.0;0.0;1.0;0.0;2146.5164706971123;0.0;0.8200117682748741;
2021-12-14 16:00:00;88.09550149999995;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;88.09550149999995;72.61846313549249;0.0;0.0;1.0;0.0;2219.134933832605;0.0;0.8243152249436088;
2021-12-14 17:00:00;23.096658374999947;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.096658374999947;16.79506616739506;0.0;0.0;1.0;0.0;2235.93;0.0;0.7271643323769384;
2021-12-14 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-12-14 20:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;2130.482;93.60400000000001;;0.8876792352628786
2021-12-14 21:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;2025.0339999999999;93.60400000000001;;0.8876792352628786
2021-12-14 22:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;1919.5859999999998;93.60400000000001;;0.8876792352628786
2021-12-14 23:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;1814.1379999999997;93.60400000000001;;0.8876792352628786
2021-12-15 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1814.1379999999997;0.0;;
2021-12-15 01:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;1708.6899999999996;93.60400000000001;;0.8876792352628786
2021-12-15 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1708.6899999999996;0.0;;
2021-12-15 03:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.6039999999997;105.44799999999968;0.0;1.0;1603.242;93.6039999999997;;0.8876792352628783
2021-12-15 04:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60399999999981;105.4479999999998;0.0;1.0;1497.794;93.60399999999981;;0.8876792352628784
2021-12-15 05:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.448;0.0;1.0;1392.346;93.60400000000001;;0.8876792352628786
2021-12-15 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1392.346;0.0;;
2021-12-15 07:00:00;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.60400000000001;105.44800000000001;0.0;1.0;1286.898;93.60400000000001;;0.8876792352628784
